lao_translate	viet	score
có một giả_thuyết cho_rằng hoa kỳ đang chống_lại chủ_nghĩa khủng bố.	bộ_trưởng bộ kế_hoạch và đầu_tư nguyễn chí dũng, đồng chủ_tịch diễn_đàn doanh_nghiệp việt_nam vbf 2020, cho rằng: “bên cạnh các đánh gía cao về nỗ_lực chính_phủ trong cải_cách thủ_tục hành_chính cũng như môi_trường đầu_tư kinh_doanh thì cũng còn một_số vấn_đề có_thể chưa rõ ràng, chưa chặt_chẽ minh bạch, đảm_bảo dự_đoán trước được vấn đề.	0.0
triển_lãm nhiếp_ảnh nạn_nhân_chiến_tranh ở nhật_bản và việt_nam	vì_vậy nếu lượng bán giảm_xuống , thì bạn có_thể biết_được vấn_đề và chỉ_ra vấn_đề đó .	0.0
tăng_cường hỗ_trợ doanh_nghiệp việt_nam xuất_khẩu hàng hóa sang lào	dự_án xây_dựng công_viên để tưởng_nhớ 504 nạn_nhân là dân_thường bị quân_đội_mỹ sát_hại vào tháng 3/1968 tại làng sơn mỹ, xã tịnh khê, thành_phố quảng ngãi.	0.0
bởi_vì sau tất cả, chúng_ta đặt_câu_hỏi liệu đó có phải là trong_tương_lai gần hay nếu chúng_ta muốn kết_nối với những người khác trong cuộc_sống của mình, chúng_ta muốn kết_nối với thông_tin như thế nào.	đây là khẳng_định của bộ_trưởng bộ công_an việt nam, đại_tướng tô lâm tại buổi tiếp đoàn hội_đồng kinh_doanh hoa kỳ - asean do ông alexander feldman, chủ_tịch kiêm tổng_giám_đốc hội_đồng kinh_doanh hoa kỳ - asean, làm trưởng đoàn.	0.0
và cô quyết_định tập_trung_vào môi_trường xung quanh.	đây là một cây loa_kèn , arum maculatum , quý_tộc và quý_bà , hay cây chân bê ở đất_nước này .	0.0
có_rất_nhiều điều_không_thể hiểu được, và ngươi không_thể hiểu chúng ngoại_trừ việc chúng thiếu	nhưng cách mà chúng_tôi làm_việc_với jawbone thực_sự độc_đáo .	0.0
tìm_hiểu các biện_pháp thực_hiện hiệu_quả evfta và điều_ước quốc_tế evipa	esther perel : bí_quyết để ham_muốn trong một mối_quan_hệ lâu_dài	0.0
và nó được thực_hiện chỉ trong 4 giờ, nhanh hơn 50 lần so với công_nghệ hiện tại, với mức_giá thấp_hơn từ 5 đến 500 lần so với các tùy chọn hiện tại.	cục đường_sắt nam_ninh nêu_rõ chỉ trong 20 ngày kể từ khi được khai thông, đoàn tàu container chuyên tuyến trung_quốc - châu_âu đã có 4 chuyến vận_chuyển_hàng hoá liên_vận từ thủ_đô hà_nội tới bằng tường.	0.0
và bất_chấp ảnh_hưởng rõ_ràng của các phi_hành_gia thời_xưa và các nhà vũ_trụ học cổ_đại và lý_thuyết ba chân, nó không_phải là thứ được thiết_kế để đọng_lại trong não của bạn và hút tất_cả suy_nghĩ của bạn.	cuối_cùng , cách đây không_lâu , craig venter tạo_ra tế_bào nhân_tạo đầu_tiên , ông ta dùng một tế_bào , một bộ_máy tổng_hợp adn , tạo_ra một gen nhân_tạo , rồi đưa_vào một tế_bào khác -- bộ gen không_phải của tế_bào mới này -- và tế_bào này sinh_sản như các tế_bào bình_thường khác .	0.0
các học khu tăng_cường giúp_đỡ những người bị_ảnh_hưởng bởi đại_dịch covid-19	bởi_vì khi nói_đến sự_sáng_tạo và khả_năng lãnh_đạo chúng_ta cần những người hướng_nội làm điều mà họ làm tốt_nhất	0.0
và đứa_trẻ có_thể đã rời đi, nhưng thực_tế họ chưa bao_giờ làm vậy. và đứa_trẻ thường là người nói_chuyện_với bạn, ban_đầu rất nóng	ngành công_nghệ nano thực_sự hấp_dẫn để thực_hiện nghiên_cứu , chỉ bởi cái tên của nó , công_nghệ nano , cũng xuất_phát_từ chính_phủ .	0.0
tăng_cường giao_lưu nhân dân, phát_triển quan_hệ hữu_nghị đặc_biệt giữa việt_nam và lào	nó có_giá phải_chăng và có_thể về_nhà với bạn và như thế đấy nó có_thể đứng_trên giá bếp của các bạn -- nó không_thể chui_vào tủ_quần_áo của bạn ; tin tôi đi , tôi đã phát_hiện_ra rằng -- nó làm nó cho giá bếp của bạn trở_thành một chuẩn_mực thiết_kế .	0.0
và lý_do cho 21 người là con_số 700 người đã rời đi, 23 người trở về, hai người mất_tích trên tàu và 21 người_đến đất liền.	nếu bạn đặt cùng lượng sự_xấu_hổ đó trên một chiếc_đĩa petri và tiêu_diệt nó bằng sự_đồng_cảm , thì nó không_thể sống_sót .	0.0
bạn không_thể nói mà không xấu hổ, bởi_vì bạn không_thể nói_về chủng_tộc mà không_nói về đặc quyền.	166 học sinh, sinh_viên dân_tộc_thiểu_số được tuyên_dương lần này là những học sinh, sinh_viên đạt_được những thành_tích xuất sắc, tiêu_biểu trong học tập, rèn_luyện đào đức năm_học 2017 - 2018.	0.0
có một_số loại bức_xạ trong tự nhiên, và chúng cần được hướng_về phía ánh_sáng để quang_hợp tối ưu.	phải có hàng trăm_nghìn người_mù gặp những ảo_giác này , nhưng quá e_ngại đề_cập_đến chúng .	0.0
bộ phim_tài_liệu của tôi cho_thấy một xã_hội tự_do có_thể bị phân_tâm bởi các phương_tiện_truyền_thông như thế nào.	tôi muốn làm_nổi_bật một_chút những thanh mầu xanh là kết_quả của kính_hiển_vi tại năm bệnh_viện ở dar es salaam với dân_số 500,000 người , ở đó có 15,000 được thông_báo đã hoàn_tất kiểm_tra .	0.0
chúng_tôi thiết_lập một phòng_tiếp_tân sáng_sủa khiến người_dân tirana nghĩ_rằng họ vừa đến một quốc_gia khác khi họ bước_vào hội_trường để gửi yêu_cầu của họ.	nhưng những người vận_động_hành_lang trong ngành_công_nghiệp sẽ không để chuyện đó xảy_ra .	0.0
và đó là nơi buồn nhất vào buổi sáng, rất đông đúc.	đây là sự_kiện văn_hoá ý_nghĩa để khán gỉa việt_nam tìm hiểu, khám_phá về con người, cuộc_sống tại nhiều nơi trên thế giới.	0.0
và chúng_tôi đi_theo_hướng này, đi thẳng đến đó.	phó thủ_tướng cho_biết việt_nam đã có 30 năm thu_hút đầu_tư trực_tiếp nước_ngoài (fdi) và đã tiến_hành tổng kết, đánh giá, bổ_sung định_hướng mới trong thu_hút dòng vốn này.	0.0
vận_động_viên việt_nam giữ_vững vị_trí thứ 3 tại sea games 29	ở_đây không_có âm_thanh , nhưng các bạn có_thể_thấy con vật đứng_im .	0.0
nhân_dịp này, bộ văn hóa, thể_thao và du_lịch việt_nam đã trao giải_thưởng cho 17 nhóm, 7 cá_nhân đã đóng_góp tích_cực vào sự_phát_triển văn hóa đọc trong năm 2019.	họ hạnh_phúc vì câu_chuyện sẽ lưu_truyền lâu hơn , và rằng trái_đất vẫn tiếp_tục quay .	0.0
tôi đã không phỏng_vấn đàn_ông trong 4 năm đầu_tiên học.	chũng như mọi sự đoàn_kết khác , tđiều đó là điều_tốt_đẹp nhất , khoảnh_khắc tuyệt_vời nhất .	0.0
nhưng, trong trường_hợp này, 3 bác_sĩ đã vào thang máy.	và từ những điều đã trình_bày , tôi muốn kết_luận rằng không chỉ riêng học_sinh mà tất_cả mọi_người đang khao_khát điều này .	0.0
tôi muốn kết_thúc với một_vài điều tôi đã viết tại mộ của cha tôi.	kết_thúc cuộc_thi toán_học thế_giới - world mathematical olympiad 2017 diễn_ra tại trung_quốc trong các ngày 11 và 12/08, đoàn học_sinh việt_nam đoạt 2 huy_chương bạc, 7 huy_chương đồng và giành_giải ba chung_cuộc đồng đội.	0.0
ngày 17/6, viện hiến máu trung_ương phối_hợp với sở y_tế hà_nội tổ_chức_hội_nghị tổng_kết phong_trào hiến máu tĩnh_tại hà nội.	năm 2018, thành_phố_hồ_chí_minh sẽ triển_khai các hạng_mục quan_trọng trong đề_án “xây dựng thành_phố_hồ_chí_minh trở_thành thành_phố thông_minh giai_đoạn 2017-2020, tầm_nhìn đến năm 2025.	0.0
hoặc, câu_hỏi tiếp_theo có_thể_là liệu chúng_ta có_thể muốn những gì chúng_ta đã có hay không?	ông ta nói_về sự_hình_thành công_thức của 1 bài_toán thì vô_cùng quan_trọng , nhưng trong bài giảng của tôi , tại đây , chúng_ta chỉ giao_cho sinh_viên những bài_toán ; chúng_ta không đề_cập chúng vào sự_hình_thành công_thức của một bài_toán .	0.0
và vì vậy, ngay cả khi bạn không_biết gì về cuốn sách, bạn buộc_phải tưởng_tượng rằng người_ta đang do_dự giữa hai chiều.	theo cục đầu_tư nước ngoài, bộ kế_hoạch và đầu tư, năm 2017, tổng vốn đăng_ký cấp mới, tăng_thêm và góp_vốn mua cổ_phần của nhà_đầu_tư nước_ngoài đạt 35 tỷ 88 triệu đôla mỹ, tăng hơn 44% so với năm 2016.	0.0
"""điều mới_mẻ về liên_hoan_phim này là chúng_tôi có giải_thưởng asean."	tôi nghĩ chúng_ta nên bắt_đầu nhìn_nhận đúng hơn những hình_thức mới nổi này khi mà mọi_người học cách kể_chuyện trong loại_hình truyền_thông mới	0.0
nhưng hơn thế nữa, chúng_ta đã già và yếu_đuối và chúng_ta không_thể làm tất_cả các công_việc mà chúng_ta đã từng làm.	và nguyên_tắc của sự hoài_nghi chính là_một_phần của cơ_học lượng_tử như những gì mà tôi hiểu về cơ_học này .	0.0
đặc biệt, thành_công năm nay là do các nguyên_tắc_cơ_bản kiểm_soát lạm_phát rất tốt, chúng_ta đã tăng_giá dịch_vụ công, chi_phí dịch_vụ giáo dục, giá điện để giá hàng_chiến_lược do nhà_nước quản_lý dần tiếp_xúc_với cơ_chế thị trường.	một clicker , tạo_ra một âm_thanh đặc_biệt với âm_thanh đó bạn có_thể thông_tin lại với các hành_vi cụ_thể .	0.0
sáng_tạo là làm điều gì đó chưa từng được thực_hiện_trước đây.	tờ laophatthana (lào) ngày 20/2 cho_biết kim_ngạch thương_mại lào-việt nam trong năm 2018 đạt hơn 1 tỷ usd, tăng 13% so với năm 2017, vượt chỉ_tiêu mà hai chính_phủ đề ra.	0.0
thay vào đó, họ có 110, và tất_cả họ đều bị sốc.	như vậy là vào thời_điểm_đó , tôi quyết_định sẽ làm_việc này .	0.0
nhưng những thứ khác làm_cho jawbone trở_nên nhân văn, vì_vậy chúng_tôi quyết_định loại_bỏ mọi thành_phần kỹ_thuật và mọi thành_phần ra_khỏi nó, và cố_gắng_làm cho nó đẹp nhất có thể.	xuất_khẩu nông, lâm, thuỷ_sản ước đạt trên 5,3 tỷ usd trong 2 tháng đầu năm 2020	0.0
tối cùng ngày, một phái_đoàn cấp_cao của việt_nam đã đến auckland, bắt_đầu chuyến thăm làm_việc đến new zealand.	khoa học, công_nghệ và đổi_mới sáng_tạo – một trụ_cột cho phát_triển kinh_tế - xã_hội của việt_nam	0.0
hiện_có khoảng 3.000 trung_tâm như vậy sử_dụng khoảng 15.000 công_nhân ở châu phi.	ban chỉ_đạo có_chức_năng tham mưu, giúp thủ_tướng chính_phủ chỉ đạo, điều phối, đôn_đốc hoạt_động triển_khai thực_hiện đề_án phát_triển hệ tri_thức việt số hóa trên phạm_vi toàn quốc, các ngành, các lĩnh vực, theo khu_vực và vùng miền.	0.0
nó không chỉ tài_trợ_cho nghiên_cứu cơ bản, một lần nữa_là một nền giáo_dục công tốt, mà còn áp_dụng nghiên cứu.	anh_hùng la_văn_cầu - công_dân ưu_tú thủ_đô năm 2019	0.0
nhưng đối_với phần còn_lại của chúng_ta - đây là một căn_phòng đầy_nhiệt_huyết cho tương_lai của hành tinh, và thậm_chí sau đó chúng_ta không_chú_ý đến việc sử_dụng năng_lượng gây_ra biến_đổi khí hậu.	và họ cần làm một điều gì đó triệt_để , khi bạn nghĩ_về cách_thức mà chính_phủ hoạt_động .	0.0
đây là đồng_nghiệp của tôi, warren jones, người đã cùng tôi tạo_ra những phương_pháp giáo_dục này trong 12 năm qua và bạn thấy_rằng có một đứa_trẻ 5 tháng tuổi hạnh_phúc là một cậu_bé 5 tháng tuổi sẽ quan_sát những gì thế_giới cung_cấp cho mẹ của đứa trẻ, người chăm_sóc đứa trẻ, nhưng cũng là trải_nghiệm mà nó sẽ cảm_nhận được trong cơ_sở chăm_sóc trẻ_em này	đội_tuyển việt_nam lọt_vào top 100 thế_giới trên bảng_xếp_hạng fifa	0.0
khi chúng_tôi bắt_đầu google cách đây 15 năm, tầm_nhìn của tôi là cuối_cùng bạn sẽ không cần một câu_hỏi tìm_kiếm nào.	điều này đặt lên chúng_ta một trách_nhiệm cực_kì to_lớn đó không_phải chỉ là trách_nhiệm chủa các nhà_khoa_học và đạo_đức_học những người thường nghĩ và viết_về vấn_đề này .	0.0
và mẹ tôi có một bộ túi đầy đủ, một trong số đó là một cuốn sách, điều này là điều tự_nhiên đối_với tôi.	điều này là không tránh_được , là khủng_khiếp , nhưng điều mà tôi muốn_nói là tôi hoàn_toàn bị mê_hoặc bởi di_sản mà con_người để_lại khi họ qua_đời	0.0
phần_lớn là vì người_dân yêu_mến desmond_tutu và tạo_nên bước thứ_năm liên_quan đến hàng ngàn và có_lẽ hàng_triệu nhóm dân_tộc ở đất_nước của họ, để gắn_kết mọi_người lại với nhau	tăng_cường tình đoàn kết, hữu_nghị giữa thanh_niên hai nước việt nam, lào	0.0
điều đó không_có nghĩa_là big pharma không chi_tiền cho cải cách.	và tôi không_thể diễn_tả cảm_xúc vui_sướng của mình như thế_nào khi tôi đến_được bờ bên_kia .	0.0
bởi_vì đối_với họ, nó không_giống như đồ_ăn trung_quốc chút nào.	thủ_tướng chính_phủ vừa phê_duyệt bổ_sung quy_hoạch khu kinh_tế ven biển quảng_yên (tỉnh quảng ninh) vào quy_hoạch phát_triển các khu kinh_tế ven biển ở việt_nam đến năm 2020 .	0.0
hàng_không việt_nam sẽ trở_lại nhanh hơn các nước đông_nam_á khác	và họ cần làm một điều gì đó triệt_để , khi bạn nghĩ_về cách_thức mà chính_phủ hoạt_động .	0.0
và tôi đang đợi anh ấy xuống, và tôi biết anh ấy đang trên đường.	đội_tuyển việt_nam lọt_vào top 100 thế_giới trên bảng_xếp_hạng fifa	0.0
một tầm_nhìn mới, một động_lực mới cho tăng_trưởng kinh_tế trong một nền kinh_tế mới	điều này là không tránh_được , là khủng_khiếp , nhưng điều mà tôi muốn_nói là tôi hoàn_toàn bị mê_hoặc bởi di_sản mà con_người để_lại khi họ qua_đời	0.0
